Country,StationID,datetime,discharge
LA ,11201,1985-11-20,7130
LA ,11201,1985-11-21,6180
LA ,11201,1985-11-22,6300
LA ,11201,1985-11-23,6330
LA ,11201,1985-11-24,6240
LA ,11201,1985-11-25,6270
LA ,11201,1985-11-26,5890
LA ,11201,1985-11-27,5305
LA ,11201,1985-11-28,4922.5
LA ,11201,1985-11-29,4310
LA ,11201,1985-11-30,4220
LA ,11201,1985-12-01,4050
LA ,11201,1985-12-02,3940
LA ,11201,1985-12-03,3820
LA ,11201,1985-12-04,3690
LA ,11201,1985-12-05,3600
LA ,11201,1985-12-06,3510
LA ,11201,1985-12-07,3440
LA ,11201,1985-12-08,3340
LA ,11201,1985-12-09,3320
LA ,11201,1985-12-10,3200
LA ,11201,1985-12-11,3100
LA ,11201,1985-12-12,3060
LA ,11201,1985-12-13,3010
LA ,11201,1985-12-14,2980
LA ,11201,1985-12-15,2920
LA ,11201,1985-12-16,2820
LA ,11201,1985-12-17,2770
LA ,11201,1985-12-18,2720
LA ,11201,1985-12-19,2670
LA ,11201,1985-12-20,2620
LA ,11201,1985-12-21,2580
LA ,11201,1985-12-22,2540
LA ,11201,1985-12-23,2480
LA ,11201,1985-12-24,2450
LA ,11201,1985-12-25,2430
LA ,11201,1985-12-26,2420
LA ,11201,1985-12-27,2410
LA ,11201,1985-12-28,2380
LA ,11201,1985-12-29,2350
LA ,11201,1985-12-30,2350
LA ,11201,1985-12-31,2310
LA ,11201,1986-01-01,2300
LA ,11201,1986-01-02,2280
LA ,11201,1986-01-03,2260
LA ,11201,1986-01-04,2450
LA ,11201,1986-01-05,2430
LA ,11201,1986-01-06,2410
LA ,11201,1986-01-07,2390
LA ,11201,1986-01-08,2370
LA ,11201,1986-01-09,2350
LA ,11201,1986-01-10,2320
LA ,11201,1986-01-11,2310
LA ,11201,1986-01-12,2290
LA ,11201,1986-01-13,2270
LA ,11201,1986-01-14,2260
LA ,11201,1986-01-15,2260
LA ,11201,1986-01-16,2240
LA ,11201,1986-01-17,2230
LA ,11201,1986-01-18,2220
LA ,11201,1986-01-19,2210
LA ,11201,1986-01-20,2210
LA ,11201,1986-01-21,2190
LA ,11201,1986-01-22,2190
LA ,11201,1986-01-23,2170
LA ,11201,1986-01-24,2150
LA ,11201,1986-01-25,2130
LA ,11201,1986-01-26,2120
LA ,11201,1986-01-27,2090
LA ,11201,1986-01-28,2070
LA ,11201,1986-01-29,2060
LA ,11201,1986-01-30,2040
LA ,11201,1986-01-31,2030
LA ,11201,1986-02-01,2010
LA ,11201,1986-02-02,1990
LA ,11201,1986-02-03,1970
LA ,11201,1986-02-04,1940
LA ,11201,1986-02-05,1920
LA ,11201,1986-02-06,1900
LA ,11201,1986-02-07,1880
LA ,11201,1986-02-08,1850
LA ,11201,1986-02-09,1840
LA ,11201,1986-02-10,1820
LA ,11201,1986-02-11,1790
LA ,11201,1986-02-12,1770
LA ,11201,1986-02-13,1750
LA ,11201,1986-02-14,1720
LA ,11201,1986-02-15,1710
LA ,11201,1986-02-16,1690
LA ,11201,1986-02-17,1660
LA ,11201,1986-02-18,1640
LA ,11201,1986-02-19,1620
LA ,11201,1986-02-20,1600
LA ,11201,1986-02-21,1570
LA ,11201,1986-02-22,1550
LA ,11201,1986-02-23,1540
LA ,11201,1986-02-24,1510
LA ,11201,1986-02-25,1490
LA ,11201,1986-02-26,1460
LA ,11201,1986-02-27,1440
LA ,11201,1986-02-28,1420
LA ,11201,1986-03-01,1400
LA ,11201,1986-03-02,1440
LA ,11201,1986-03-03,1420
LA ,11201,1986-03-04,1350
LA ,11201,1986-03-05,1330
LA ,11201,1986-03-06,1310
LA ,11201,1986-03-07,1290
LA ,11201,1986-03-08,1290
LA ,11201,1986-03-09,1280
LA ,11201,1986-03-10,1260
LA ,11201,1986-03-11,1260
LA ,11201,1986-03-12,1240
LA ,11201,1986-03-13,1250
LA ,11201,1986-03-14,1240
LA ,11201,1986-03-15,1240
LA ,11201,1986-03-16,1230
LA ,11201,1986-03-17,1210
LA ,11201,1986-03-18,1200
LA ,11201,1986-03-19,1190
LA ,11201,1986-03-20,1180
LA ,11201,1986-03-21,1170
LA ,11201,1986-03-22,1160
LA ,11201,1986-03-23,1150
LA ,11201,1986-03-24,1140
LA ,11201,1986-03-25,1130
LA ,11201,1986-03-26,1100
LA ,11201,1986-03-27,1080
LA ,11201,1986-03-28,1060
LA ,11201,1986-03-29,1040
LA ,11201,1986-03-30,1010
LA ,11201,1986-03-31,990
LA ,11201,1986-04-01,978
LA ,11201,1986-04-02,970
LA ,11201,1986-04-03,953
LA ,11201,1986-04-04,941
LA ,11201,1986-04-05,938
LA ,11201,1986-04-06,938
LA ,11201,1986-04-07,930
LA ,11201,1986-04-08,926
LA ,11201,1986-04-09,934
LA ,11201,1986-04-10,962
LA ,11201,1986-04-11,945
LA ,11201,1986-04-12,938
LA ,11201,1986-04-13,938
LA ,11201,1986-04-14,953
LA ,11201,1986-04-15,966
LA ,11201,1986-04-16,962
LA ,11201,1986-04-17,962
LA ,11201,1986-04-18,966
LA ,11201,1986-04-19,970
LA ,11201,1986-04-20,953
LA ,11201,1986-04-21,962
LA ,11201,1986-04-22,962
LA ,11201,1986-04-23,974
LA ,11201,1986-04-24,990
LA ,11201,1986-04-25,1040
LA ,11201,1986-04-26,1110
LA ,11201,1986-04-27,1310
LA ,11201,1986-04-28,1490
LA ,11201,1986-04-29,1500
LA ,11201,1986-04-30,1480
LA ,11201,1986-05-01,1540
LA ,11201,1986-05-02,1580
LA ,11201,1986-05-03,1630
LA ,11201,1986-05-04,1590
LA ,11201,1986-05-05,1570
LA ,11201,1986-05-06,1600
LA ,11201,1986-05-07,1570
LA ,11201,1986-05-08,1610
LA ,11201,1986-05-09,1670
LA ,11201,1986-05-10,1570
LA ,11201,1986-05-11,2070
LA ,11201,1986-05-12,2330
LA ,11201,1986-05-13,2410
LA ,11201,1986-05-14,2380
LA ,11201,1986-05-15,2260
LA ,11201,1986-05-16,2180
LA ,11201,1986-05-17,2010
LA ,11201,1986-05-18,1900
LA ,11201,1986-05-19,1750
LA ,11201,1986-05-20,1610
LA ,11201,1986-05-21,1530
LA ,11201,1986-05-22,1560
LA ,11201,1986-05-23,1590
LA ,11201,1986-05-24,1620
LA ,11201,1986-05-25,1890
LA ,11201,1986-05-26,2640
LA ,11201,1986-05-27,2840
LA ,11201,1986-05-28,2770
LA ,11201,1986-05-29,2600
LA ,11201,1986-05-30,2410
LA ,11201,1986-05-31,2430
LA ,11201,1986-06-01,2240
LA ,11201,1986-06-02,2170
LA ,11201,1986-06-03,2130
LA ,11201,1986-06-04,2090
LA ,11201,1986-06-05,2110
LA ,11201,1986-06-06,2060
LA ,11201,1986-06-07,1970
LA ,11201,1986-06-08,1900
LA ,11201,1986-06-09,1850
LA ,11201,1986-06-10,1770
LA ,11201,1986-06-11,1750
LA ,11201,1986-06-12,1710
LA ,11201,1986-06-13,1800
LA ,11201,1986-06-14,2070
LA ,11201,1986-06-15,2000
LA ,11201,1986-06-16,1980
LA ,11201,1986-06-17,2060
LA ,11201,1986-06-18,2130
LA ,11201,1986-06-19,2800
LA ,11201,1986-06-20,3200
LA ,11201,1986-06-21,3310
LA ,11201,1986-06-22,3510
LA ,11201,1986-06-23,3820
LA ,11201,1986-06-24,4040
LA ,11201,1986-06-25,4350
LA ,11201,1986-06-26,4080
LA ,11201,1986-06-27,4110
LA ,11201,1986-06-28,3900
LA ,11201,1986-06-29,3650
LA ,11201,1986-06-30,3380
LA ,11201,1986-07-01,3140
LA ,11201,1986-07-02,2890
LA ,11201,1986-07-03,2730
LA ,11201,1986-07-04,2530
LA ,11201,1986-07-05,2530
LA ,11201,1986-07-06,2520
LA ,11201,1986-07-07,2510
LA ,11201,1986-07-08,2530
LA ,11201,1986-07-09,2690
LA ,11201,1986-07-10,3470
LA ,11201,1986-07-11,3700
LA ,11201,1986-07-12,3990
LA ,11201,1986-07-13,4050
LA ,11201,1986-07-14,4120
LA ,11201,1986-07-15,3920
LA ,11201,1986-07-16,4140
LA ,11201,1986-07-17,4020
LA ,11201,1986-07-18,4260
LA ,11201,1986-07-19,4660
LA ,11201,1986-07-20,4760
LA ,11201,1986-07-21,4890
LA ,11201,1986-07-22,6030
LA ,11201,1986-07-23,7470
LA ,11201,1986-07-24,8760
LA ,11201,1986-07-25,9270
LA ,11201,1986-07-26,10300
LA ,11201,1986-07-27,10700
LA ,11201,1986-07-28,11400
LA ,11201,1986-07-29,12100
LA ,11201,1986-07-30,12600
LA ,11201,1986-07-31,12600
LA ,11201,1986-08-01,12300
LA ,11201,1986-08-02,12000
LA ,11201,1986-08-03,11700
LA ,11201,1986-08-04,11200
LA ,11201,1986-08-05,10100
LA ,11201,1986-08-06,9240
LA ,11201,1986-08-07,8860
LA ,11201,1986-08-08,8360
LA ,11201,1986-08-09,7920
LA ,11201,1986-08-10,7220
LA ,11201,1986-08-11,7020
LA ,11201,1986-08-12,6520
LA ,11201,1986-08-13,6050
LA ,11201,1986-08-14,6010
LA ,11201,1986-08-15,5920
LA ,11201,1986-08-16,5870
LA ,11201,1986-08-17,5940
LA ,11201,1986-08-18,5880
LA ,11201,1986-08-19,6380
LA ,11201,1986-08-20,6410
LA ,11201,1986-08-21,6100
LA ,11201,1986-08-22,5250
LA ,11201,1986-08-23,5290
LA ,11201,1986-08-24,5670
LA ,11201,1986-08-25,6100
LA ,11201,1986-08-26,7160
LA ,11201,1986-08-27,6790
LA ,11201,1986-08-28,6590
LA ,11201,1986-08-29,6670
LA ,11201,1986-08-30,6360
LA ,11201,1986-08-31,6030
LA ,11201,1986-09-01,5650
LA ,11201,1986-09-02,5600
LA ,11201,1986-09-03,5570
LA ,11201,1986-09-04,5620
LA ,11201,1986-09-05,6050
LA ,11201,1986-09-06,6340
LA ,11201,1986-09-07,6660
LA ,11201,1986-09-08,7160
LA ,11201,1986-09-09,7290
LA ,11201,1986-09-10,7030
LA ,11201,1986-09-11,7250
LA ,11201,1986-09-12,7100
LA ,11201,1986-09-13,7050
LA ,11201,1986-09-14,6760
LA ,11201,1986-09-15,6660
LA ,11201,1986-09-16,6470
LA ,11201,1986-09-17,6380
LA ,11201,1986-09-18,6380
LA ,11201,1986-09-19,6350
LA ,11201,1986-09-20,6230
LA ,11201,1986-09-21,6160
LA ,11201,1986-09-22,6200
LA ,11201,1986-09-23,6720
LA ,11201,1986-09-24,6600
LA ,11201,1986-09-25,6030
LA ,11201,1986-09-26,5410
LA ,11201,1986-09-27,5030
LA ,11201,1986-09-28,4910
LA ,11201,1986-09-29,4490
LA ,11201,1986-09-30,4280
LA ,11201,1986-10-01,4120
LA ,11201,1986-10-02,4210
LA ,11201,1986-10-03,4140
LA ,11201,1986-10-04,4120
LA ,11201,1986-10-05,4100
LA ,11201,1986-10-06,4080
LA ,11201,1986-10-07,4060
LA ,11201,1986-10-08,4050
LA ,11201,1986-10-09,4020
LA ,11201,1986-10-10,4100
LA ,11201,1986-10-11,5940
LA ,11201,1986-10-12,7870
LA ,11201,1986-10-13,9240
LA ,11201,1986-10-14,10300
LA ,11201,1986-10-15,11000
LA ,11201,1986-10-16,10500
LA ,11201,1986-10-17,9160
LA ,11201,1986-10-18,7780
LA ,11201,1986-10-19,6790
LA ,11201,1986-10-20,6470
LA ,11201,1986-10-21,5540
LA ,11201,1986-10-22,5000
LA ,11201,1986-10-23,4740
LA ,11201,1986-10-24,4370
LA ,11201,1986-10-25,4360
LA ,11201,1986-10-26,4120
LA ,11201,1986-10-27,3960
LA ,11201,1986-10-28,4210
LA ,11201,1986-10-29,4530
LA ,11201,1986-10-30,4540
LA ,11201,1986-10-31,4310
LA ,11201,1986-11-01,4100
LA ,11201,1986-11-02,3950
LA ,11201,1986-11-03,3760
LA ,11201,1986-11-04,3640
LA ,11201,1986-11-05,3530
LA ,11201,1986-11-06,3460
LA ,11201,1986-11-07,3270
LA ,11201,1986-11-08,3250
LA ,11201,1986-11-09,3230
LA ,11201,1986-11-10,3200
LA ,11201,1986-11-11,3190
LA ,11201,1986-11-12,3160
LA ,11201,1986-11-13,3190
LA ,11201,1986-11-14,3440
LA ,11201,1986-11-15,3870
LA ,11201,1986-11-16,3860
LA ,11201,1986-11-17,3780
LA ,11201,1986-11-18,3570
LA ,11201,1986-11-19,3390
LA ,11201,1986-11-20,3200
LA ,11201,1986-11-21,3100
LA ,11201,1986-11-22,2990
LA ,11201,1986-11-23,2870
LA ,11201,1986-11-24,2820
LA ,11201,1986-11-25,2770
LA ,11201,1986-11-26,2690
LA ,11201,1986-11-27,2630
LA ,11201,1986-11-28,2590
LA ,11201,1986-11-29,2520
LA ,11201,1986-11-30,2490
LA ,11201,1986-12-01,2450
LA ,11201,1986-12-02,2430
LA ,11201,1986-12-03,2390
LA ,11201,1986-12-04,2350
LA ,11201,1986-12-05,2350
LA ,11201,1986-12-06,2320
LA ,11201,1986-12-07,2310
LA ,11201,1986-12-08,2260
LA ,11201,1986-12-09,2220
LA ,11201,1986-12-10,2190
LA ,11201,1986-12-11,2160
LA ,11201,1986-12-12,2140
LA ,11201,1986-12-13,2110
LA ,11201,1986-12-14,2090
LA ,11201,1986-12-15,2090
LA ,11201,1986-12-16,2070
LA ,11201,1986-12-17,2120
LA ,11201,1986-12-18,2080
LA ,11201,1986-12-19,2060
LA ,11201,1986-12-20,2000
LA ,11201,1986-12-21,1950
LA ,11201,1986-12-22,1940
LA ,11201,1986-12-23,1910
LA ,11201,1986-12-24,1880
LA ,11201,1986-12-25,1850
LA ,11201,1986-12-26,1830
LA ,11201,1986-12-27,1820
LA ,11201,1986-12-28,1790
LA ,11201,1986-12-29,1800
LA ,11201,1986-12-30,1790
LA ,11201,1986-12-31,1800
LA ,11201,1987-01-01,1780
LA ,11201,1987-01-02,1910
LA ,11201,1987-01-03,2220
LA ,11201,1987-01-04,2440
LA ,11201,1987-01-05,2420
LA ,11201,1987-01-06,2260
LA ,11201,1987-01-07,2030
LA ,11201,1987-01-08,1860
LA ,11201,1987-01-09,1740
LA ,11201,1987-01-10,1650
LA ,11201,1987-01-11,1620
LA ,11201,1987-01-12,1560
LA ,11201,1987-01-13,1540
LA ,11201,1987-01-14,1520
LA ,11201,1987-01-15,1500
LA ,11201,1987-01-16,1490
LA ,11201,1987-01-17,1470
LA ,11201,1987-01-18,1450
LA ,11201,1987-01-19,1440
LA ,11201,1987-01-20,1430
LA ,11201,1987-01-21,1420
LA ,11201,1987-01-22,1400
LA ,11201,1987-01-23,1390
LA ,11201,1987-01-24,1380
LA ,11201,1987-01-25,1380
LA ,11201,1987-01-26,1370
LA ,11201,1987-01-27,1360
LA ,11201,1987-01-28,1350
LA ,11201,1987-01-29,1350
LA ,11201,1987-01-30,1340
LA ,11201,1987-01-31,1340
LA ,11201,1987-02-01,1340
LA ,11201,1987-02-02,1350
LA ,11201,1987-02-03,1370
LA ,11201,1987-02-04,1350
LA ,11201,1987-02-05,1320
LA ,11201,1987-02-06,1300
LA ,11201,1987-02-07,1290
LA ,11201,1987-02-08,1280
LA ,11201,1987-02-09,1270
LA ,11201,1987-02-10,1270
LA ,11201,1987-02-11,1280
LA ,11201,1987-02-12,1340
LA ,11201,1987-02-13,1330
LA ,11201,1987-02-14,1330
LA ,11201,1987-02-15,1320
LA ,11201,1987-02-16,1320
LA ,11201,1987-02-17,1300
LA ,11201,1987-02-18,1290
LA ,11201,1987-02-19,1270
LA ,11201,1987-02-20,1240
LA ,11201,1987-02-21,1220
LA ,11201,1987-02-22,1200
LA ,11201,1987-02-23,1180
LA ,11201,1987-02-24,1180
LA ,11201,1987-02-25,1220
LA ,11201,1987-02-26,1210
LA ,11201,1987-02-27,1230
LA ,11201,1987-02-28,1200
LA ,11201,1987-03-01,1180
LA ,11201,1987-03-02,1180
LA ,11201,1987-03-03,1180
LA ,11201,1987-03-04,1180
LA ,11201,1987-03-05,1170
LA ,11201,1987-03-06,1170
LA ,11201,1987-03-07,1180
LA ,11201,1987-03-08,1170
LA ,11201,1987-03-09,1150
LA ,11201,1987-03-10,1140
LA ,11201,1987-03-11,1140
LA ,11201,1987-03-12,1120
LA ,11201,1987-03-13,1110
LA ,11201,1987-03-14,1100
LA ,11201,1987-03-15,1090
LA ,11201,1987-03-16,1070
LA ,11201,1987-03-17,1060
LA ,11201,1987-03-18,1050
LA ,11201,1987-03-19,1030
LA ,11201,1987-03-20,1010
LA ,11201,1987-03-21,980
LA ,11201,1987-03-22,960
LA ,11201,1987-03-23,952
LA ,11201,1987-03-24,936
LA ,11201,1987-03-25,920
LA ,11201,1987-03-26,916
LA ,11201,1987-03-27,904
LA ,11201,1987-03-28,896
LA ,11201,1987-03-29,888
LA ,11201,1987-03-30,880
LA ,11201,1987-03-31,880
LA ,11201,1987-04-01,936
LA ,11201,1987-04-02,940
LA ,11201,1987-04-03,928
LA ,11201,1987-04-04,928
LA ,11201,1987-04-05,920
LA ,11201,1987-04-06,920
LA ,11201,1987-04-07,920
LA ,11201,1987-04-08,920
LA ,11201,1987-04-09,920
LA ,11201,1987-04-10,920
LA ,11201,1987-04-11,924
LA ,11201,1987-04-12,928
LA ,11201,1987-04-13,932
LA ,11201,1987-04-14,936
LA ,11201,1987-04-15,944
LA ,11201,1987-04-16,936
LA ,11201,1987-04-17,944
LA ,11201,1987-04-18,960
LA ,11201,1987-04-19,968
LA ,11201,1987-04-20,984
LA ,11201,1987-04-21,968
LA ,11201,1987-04-22,952
LA ,11201,1987-04-23,944
LA ,11201,1987-04-24,944
LA ,11201,1987-04-25,936
LA ,11201,1987-04-26,928
LA ,11201,1987-04-27,928
LA ,11201,1987-04-28,928
LA ,11201,1987-04-29,936
LA ,11201,1987-04-30,948
LA ,11201,1987-05-01,952
LA ,11201,1987-05-02,972
LA ,11201,1987-05-03,984
LA ,11201,1987-05-04,1010
LA ,11201,1987-05-05,1050
LA ,11201,1987-05-06,1060
LA ,11201,1987-05-07,1060
LA ,11201,1987-05-08,1040
LA ,11201,1987-05-09,1030
LA ,11201,1987-05-10,1020
LA ,11201,1987-05-11,1000
LA ,11201,1987-05-12,993
LA ,11201,1987-05-13,984
LA ,11201,1987-05-14,980
LA ,11201,1987-05-15,972
LA ,11201,1987-05-16,960
LA ,11201,1987-05-17,952
LA ,11201,1987-05-18,936
LA ,11201,1987-05-19,928
LA ,11201,1987-05-20,928
LA ,11201,1987-05-21,920
LA ,11201,1987-05-22,924
LA ,11201,1987-05-23,928
LA ,11201,1987-05-24,936
LA ,11201,1987-05-25,944
LA ,11201,1987-05-26,944
LA ,11201,1987-05-27,936
LA ,11201,1987-05-28,948
LA ,11201,1987-05-29,956
LA ,11201,1987-05-30,976
LA ,11201,1987-05-31,972
LA ,11201,1987-06-01,997
LA ,11201,1987-06-02,1010
LA ,11201,1987-06-03,1020
LA ,11201,1987-06-04,1070
LA ,11201,1987-06-05,1120
LA ,11201,1987-06-06,1140
LA ,11201,1987-06-07,1170
LA ,11201,1987-06-08,1240
LA ,11201,1987-06-09,1270
LA ,11201,1987-06-10,1290
LA ,11201,1987-06-11,1560
LA ,11201,1987-06-12,1920
LA ,11201,1987-06-13,1850
LA ,11201,1987-06-14,1850
LA ,11201,1987-06-15,1860
LA ,11201,1987-06-16,1840
LA ,11201,1987-06-17,1830
LA ,11201,1987-06-18,1850
LA ,11201,1987-06-19,1860
LA ,11201,1987-06-20,1970
LA ,11201,1987-06-21,2450
LA ,11201,1987-06-22,2850
LA ,11201,1987-06-23,2820
LA ,11201,1987-06-24,2730
LA ,11201,1987-06-25,2730
LA ,11201,1987-06-26,2710
LA ,11201,1987-06-27,2620
LA ,11201,1987-06-28,2560
LA ,11201,1987-06-29,2410
LA ,11201,1987-06-30,2330
LA ,11201,1987-07-01,2090
LA ,11201,1987-07-02,2110
LA ,11201,1987-07-03,2010
LA ,11201,1987-07-04,2250
LA ,11201,1987-07-05,2500
LA ,11201,1987-07-06,2610
LA ,11201,1987-07-07,2710
LA ,11201,1987-07-08,2750
LA ,11201,1987-07-09,2780
LA ,11201,1987-07-10,3070
LA ,11201,1987-07-11,3340
LA ,11201,1987-07-12,3670
LA ,11201,1987-07-13,4050
LA ,11201,1987-07-14,3120
LA ,11201,1987-07-15,3090
LA ,11201,1987-07-16,3340
LA ,11201,1987-07-17,3100
LA ,11201,1987-07-18,3220
LA ,11201,1987-07-19,3290
LA ,11201,1987-07-20,3400
LA ,11201,1987-07-21,3480
LA ,11201,1987-07-22,3670
LA ,11201,1987-07-23,3880
LA ,11201,1987-07-24,3990
LA ,11201,1987-07-25,4020
LA ,11201,1987-07-26,3960
LA ,11201,1987-07-27,4300
LA ,11201,1987-07-28,4950
LA ,11201,1987-07-29,4950
LA ,11201,1987-07-30,5020
LA ,11201,1987-07-31,4840
LA ,11201,1987-08-01,4730
LA ,11201,1987-08-02,4690
LA ,11201,1987-08-03,4680
LA ,11201,1987-08-04,5280
LA ,11201,1987-08-05,5420
LA ,11201,1987-08-06,5260
LA ,11201,1987-08-07,5230
LA ,11201,1987-08-08,5170
LA ,11201,1987-08-09,5060
LA ,11201,1987-08-10,5010
LA ,11201,1987-08-11,5150
LA ,11201,1987-08-12,5570
LA ,11201,1987-08-13,6050
LA ,11201,1987-08-14,6420
LA ,11201,1987-08-15,6760
LA ,11201,1987-08-16,7580
LA ,11201,1987-08-17,7520
LA ,11201,1987-08-18,7210
LA ,11201,1987-08-19,6920
LA ,11201,1987-08-20,6700
LA ,11201,1987-08-21,6550
LA ,11201,1987-08-22,6530
LA ,11201,1987-08-23,6550
LA ,11201,1987-08-24,6830
LA ,11201,1987-08-25,7690
LA ,11201,1987-08-26,8060
LA ,11201,1987-08-27,8010
LA ,11201,1987-08-28,7880
LA ,11201,1987-08-29,7690
LA ,11201,1987-08-30,7510
LA ,11201,1987-08-31,7410
LA ,11201,1987-09-01,7730
LA ,11201,1987-09-02,8220
LA ,11201,1987-09-03,8050
LA ,11201,1987-09-04,7360
LA ,11201,1987-09-05,7150
LA ,11201,1987-09-06,6530
LA ,11201,1987-09-07,7180
LA ,11201,1987-09-08,7000
LA ,11201,1987-09-09,6890
LA ,11201,1987-09-10,6850
LA ,11201,1987-09-11,6970
LA ,11201,1987-09-12,7840
LA ,11201,1987-09-13,8050
LA ,11201,1987-09-14,7760
LA ,11201,1987-09-15,7310
LA ,11201,1987-09-16,7200
LA ,11201,1987-09-17,7470
LA ,11201,1987-09-18,7830
LA ,11201,1987-09-19,7460
LA ,11201,1987-09-20,7000
LA ,11201,1987-09-21,6720
LA ,11201,1987-09-22,6950
LA ,11201,1987-09-23,7430
LA ,11201,1987-09-24,7760
LA ,11201,1987-09-25,8640
LA ,11201,1987-09-26,8720
LA ,11201,1987-09-27,8370
LA ,11201,1987-09-28,8220
LA ,11201,1987-09-29,8490
LA ,11201,1987-09-30,8760
LA ,11201,1987-10-01,8570
LA ,11201,1987-10-02,8640
LA ,11201,1987-10-03,8510
LA ,11201,1987-10-04,8220
LA ,11201,1987-10-05,8100
LA ,11201,1987-10-06,8350
LA ,11201,1987-10-07,7120
LA ,11201,1987-10-08,6760
LA ,11201,1987-10-09,6400
LA ,11201,1987-10-10,6320
LA ,11201,1987-10-11,6410
LA ,11201,1987-10-12,6640
LA ,11201,1987-10-13,6330
LA ,11201,1987-10-14,6140
LA ,11201,1987-10-15,5860
LA ,11201,1987-10-16,5560
LA ,11201,1987-10-17,5230
LA ,11201,1987-10-18,4850
LA ,11201,1987-10-19,4680
LA ,11201,1987-10-20,4480
LA ,11201,1987-10-21,4230
LA ,11201,1987-10-22,4130
LA ,11201,1987-10-23,4120
LA ,11201,1987-10-24,3990
LA ,11201,1987-10-25,3920
LA ,11201,1987-10-26,3860
LA ,11201,1987-10-27,3820
LA ,11201,1987-10-28,3680
LA ,11201,1987-10-29,3650
LA ,11201,1987-10-30,3520
LA ,11201,1987-10-31,3440
LA ,11201,1987-11-01,3360
LA ,11201,1987-11-02,3250
LA ,11201,1987-11-03,3210
LA ,11201,1987-11-04,3240
LA ,11201,1987-11-05,3250
LA ,11201,1987-11-06,3260
LA ,11201,1987-11-07,3260
LA ,11201,1987-11-08,3290
LA ,11201,1987-11-09,3370
LA ,11201,1987-11-10,4710
LA ,11201,1987-11-11,4660
LA ,11201,1987-11-12,4260
LA ,11201,1987-11-13,3840
LA ,11201,1987-11-14,3700
LA ,11201,1987-11-15,3580
LA ,11201,1987-11-16,3440
LA ,11201,1987-11-17,3540
LA ,11201,1987-11-18,3580
LA ,11201,1987-11-19,3620
LA ,11201,1987-11-20,3940
LA ,11201,1987-11-21,4180
LA ,11201,1987-11-22,3670
LA ,11201,1987-11-23,3530
LA ,11201,1987-11-24,3450
LA ,11201,1987-11-25,3230
LA ,11201,1987-11-26,3070
LA ,11201,1987-11-27,2970
LA ,11201,1987-11-28,2910
LA ,11201,1987-11-29,2830
LA ,11201,1987-11-30,2710
LA ,11201,1987-12-01,2650
LA ,11201,1987-12-02,2580
LA ,11201,1987-12-03,2520
LA ,11201,1987-12-04,2500
LA ,11201,1987-12-05,2450
LA ,11201,1987-12-06,2410
LA ,11201,1987-12-07,2370
LA ,11201,1987-12-08,2350
LA ,11201,1987-12-09,2320
LA ,11201,1987-12-10,2300
LA ,11201,1987-12-11,2270
LA ,11201,1987-12-12,2220
LA ,11201,1987-12-13,2180
LA ,11201,1987-12-14,2150
LA ,11201,1987-12-15,2130
LA ,11201,1987-12-16,2150
LA ,11201,1987-12-17,2090
LA ,11201,1987-12-18,2030
LA ,11201,1987-12-19,1980
LA ,11201,1987-12-20,1930
LA ,11201,1987-12-21,1900
LA ,11201,1987-12-22,1900
LA ,11201,1987-12-23,1900
LA ,11201,1987-12-24,1890
LA ,11201,1987-12-25,1890
LA ,11201,1987-12-26,1830
LA ,11201,1987-12-27,1780
LA ,11201,1987-12-28,1760
LA ,11201,1987-12-29,1740
LA ,11201,1987-12-30,1730
LA ,11201,1987-12-31,1720
LA ,11201,1988-01-01,1700
LA ,11201,1988-01-02,1670
LA ,11201,1988-01-03,1660
LA ,11201,1988-01-04,1650
LA ,11201,1988-01-05,1640
LA ,11201,1988-01-06,1630
LA ,11201,1988-01-07,1610
LA ,11201,1988-01-08,1600
LA ,11201,1988-01-09,1580
LA ,11201,1988-01-10,1580
LA ,11201,1988-01-11,1570
LA ,11201,1988-01-12,1560
LA ,11201,1988-01-13,1550
LA ,11201,1988-01-14,1540
LA ,11201,1988-01-15,1540
LA ,11201,1988-01-16,1520
LA ,11201,1988-01-17,1510
LA ,11201,1988-01-18,1500
LA ,11201,1988-01-19,1490
LA ,11201,1988-01-20,1470
LA ,11201,1988-01-21,1460
LA ,11201,1988-01-22,1440
LA ,11201,1988-01-23,1420
LA ,11201,1988-01-24,1400
LA ,11201,1988-01-25,1360
LA ,11201,1988-01-26,1340
LA ,11201,1988-01-27,1320
LA ,11201,1988-01-28,1310
LA ,11201,1988-01-29,1290
LA ,11201,1988-01-30,1270
LA ,11201,1988-01-31,1260
LA ,11201,1988-02-01,1260
LA ,11201,1988-02-02,1260
LA ,11201,1988-02-03,1240
LA ,11201,1988-02-04,1180
LA ,11201,1988-02-05,1170
LA ,11201,1988-02-06,1150
LA ,11201,1988-02-07,1130
LA ,11201,1988-02-08,1120
LA ,11201,1988-02-09,1110
LA ,11201,1988-02-10,1100
LA ,11201,1988-02-11,1090
LA ,11201,1988-02-12,1080
LA ,11201,1988-02-13,1070
LA ,11201,1988-02-14,1060
LA ,11201,1988-02-15,1050
LA ,11201,1988-02-16,1030
LA ,11201,1988-02-17,1010
LA ,11201,1988-02-18,1000
LA ,11201,1988-02-19,989
LA ,11201,1988-02-20,972
LA ,11201,1988-02-21,972
LA ,11201,1988-02-22,960
LA ,11201,1988-02-23,948
LA ,11201,1988-02-24,940
LA ,11201,1988-02-25,932
